frp,lat,lon,grid,occurred_time
1.57,25.838117,115.884561,21591213,2022-07-12
3.63,26.318038,113.171057,20207017,2022-07-12
1.29,25.813613,115.470419,21380805,2022-07-12
0.58,27.216639,107.35096,17244822,2022-07-12
1.0,26.684786,110.677329,18939085,2022-07-12
1.71,25.351363,117.376559,22349728,2022-07-12
1.92,27.151954,107.488088,17316796,2022-07-12
0.58,27.740764,102.203831,14620342,2022-07-12
2.43,27.7397,102.213883,14625879,2022-07-12
1.57,27.735321,102.213264,14625879,2022-07-12
1.96,25.238821,117.163702,22244513,2022-07-12
2.04,26.747316,108.625993,17892599,2022-07-12
2.75,25.18411,116.724708,22017490,2022-07-12
1.83,25.451913,114.894122,21087303,2022-07-12
1.6,26.625775,107.998774,17576976,2022-07-12
0.68,26.663129,106.361644,16740893,2022-07-12
2.05,24.861705,116.200627,21751678,2022-07-12
1.14,25.564468,112.084327,19653233,2022-07-12
2.15,24.735082,116.189603,21746127,2022-07-12
1.42,26.660673,104.749781,15921417,2022-07-12
4.88,23.777558,120.188875,23783636,2022-07-12
1.52,26.542105,105.015327,16054292,2022-07-12
2.1,25.633809,110.664355,18933431,2022-07-12
2.25,24.550196,116.161707,21735032,2022-07-12
0.95,26.473059,103.333611,15196049,2022-07-12
1.24,26.619232,101.454251,14238164,2022-07-12
0.62,25.809267,107.872681,17510441,2022-07-12
2.99,26.57479,101.664759,14348899,2022-07-12
2.99,26.57424,101.67024,14348899,2022-07-12
2.6,26.564828,101.673667,14354435,2022-07-12
1.55,26.576427,101.668998,14348900,2022-07-12
2.14,26.571996,101.668026,14348899,2022-07-12
2.14,26.571407,101.673567,14354436,2022-07-12
2.14,26.566985,101.672474,14354436,2022-07-12
2.11,26.562544,101.671592,14348898,2022-07-12
2.85,26.561994,101.676763,14354435,2022-07-12
3.51,24.703385,113.628827,20444928,2022-07-12
3.85,24.696355,113.64417,20450464,2022-07-12
0.89,26.184509,104.127811,15600218,2022-07-12
1.24,26.377873,101.975917,14503914,2022-07-12
2.05,23.830258,117.230882,22277578,2022-07-12
2.72,23.829859,117.230023,22277578,2022-07-12
2.72,23.824771,117.229593,22277577,2022-07-12
4.67,23.824068,117.232851,22277577,2022-07-12
2.27,23.819633,117.229433,22277577,2022-07-12
1.9,23.81899,117.232351,22277577,2022-07-12
1.92,24.183662,113.958869,20610980,2022-07-12
1.78,24.275915,113.428772,20339678,2022-07-12
1.96,24.182812,113.95903,20610980,2022-07-12
2.56,24.276017,113.426675,20339678,2022-07-12
3.38,24.250934,113.409664,20328601,2022-07-12
1.13,25.669179,103.878537,15472810,2022-07-12
2.34,24.17227,112.765946,20001909,2022-07-12
2.0,24.171338,112.770975,20007446,2022-07-12
0.87,24.748509,109.388537,18279966,2022-07-12
0.87,24.747902,109.392322,18285503,2022-07-12
2.64,24.745208,109.387906,18279966,2022-07-12
2.64,24.744591,109.391671,18285503,2022-07-12
4.09,22.546018,120.357237,23872091,2022-07-12
4.18,22.544836,120.362263,23872091,2022-07-12
1.43,24.0991,112.781064,20012975,2022-07-12
1.44,23.302517,116.430096,21867781,2022-07-12
2.07,25.78581,100.374292,13689909,2022-07-12
0.99,25.382978,103.879926,15478315,2022-07-12
1.86,24.717775,108.14666,17648745,2022-07-12
0.76,25.30109,103.891935,15483843,2022-07-12
3.14,21.946499,121.612947,24508779,2022-07-12
1.37,23.607512,114.207894,20738267,2022-07-12
5.49,21.94879,121.616228,24508780,2022-07-12
3.21,24.387579,109.387594,18279926,2022-07-12
2.33,24.386962,109.391399,18285463,2022-07-12
2.2,24.384886,109.383118,18279926,2022-07-12
3.83,24.385511,109.379312,18279926,2022-07-12
2.2,24.384269,109.386943,18279926,2022-07-12
2.05,24.382396,109.398395,18285462,2022-07-12
2.2,24.380959,109.386302,18279925,2022-07-12
1.46,24.379507,109.374203,18274388,2022-07-12
1.42,24.377023,109.389466,18285462,2022-07-12
2.37,24.374956,109.381195,18279925,2022-07-12
1.46,24.375582,109.377379,18274388,2022-07-12
2.37,24.37433,109.38501,18279925,2022-07-12
1.04,25.226736,102.539546,14791709,2022-07-12
1.02,25.225746,102.548007,14797246,2022-07-12
0.6,25.095146,102.679195,14863676,2022-07-12
0.36,24.922349,103.868253,15472727,2022-07-12
1.41,24.998027,103.21502,15134978,2022-07-12
1.52,24.997573,103.218657,15140515,2022-07-12
1.43,24.886618,104.038389,15555778,2022-07-12
0.65,25.380804,99.306015,13147238,2022-07-12
1.01,24.809576,104.036862,15555769,2022-07-12
1.68,24.907231,102.482767,14763989,2022-07-12
2.07,24.634264,103.897491,15483768,2022-07-12
2.07,24.630454,103.896971,15483768,2022-07-12
1.05,24.674049,102.990981,15024202,2022-07-12
0.98,24.706768,102.168737,14603394,2022-07-12
5.2,23.241474,111.581488,19398272,2022-07-12
4.07,23.238708,111.576243,19398272,2022-07-12
1.86,23.051812,112.003099,19614194,2022-07-12
1.9,23.032358,111.98418,19603118,2022-07-12
1.33,24.151835,102.927769,14990922,2022-07-12
1.97,23.538544,107.125169,17128135,2022-07-12
1.79,23.142387,109.35857,18268713,2022-07-12
0.73,23.74124,105.408593,16253312,2022-07-12
1.84,23.085614,109.637252,18407132,2022-07-12
1.84,23.084979,109.641138,18412669,2022-07-12
0.79,24.538992,97.739607,12349816,2022-07-12
1.82,23.379139,107.504602,17321913,2022-07-12
1.17,24.435824,98.491711,12731857,2022-07-12
1.63,22.615522,111.728155,19475721,2022-07-12
2.1,23.892963,103.345734,15201299,2022-07-12
1.19,22.9326,109.567982,18373893,2022-07-12
1.69,22.765591,110.4247,18811297,2022-07-12
2.14,22.76215,110.42402,18811297,2022-07-12
1.73,23.084972,108.214206,17681785,2022-07-12
1.38,22.900348,109.065985,18119187,2022-07-12
2.99,22.37107,111.967513,19597508,2022-07-12
2.29,23.034181,108.086511,17620872,2022-07-12
3.98,22.369575,111.965348,19591970,2022-07-12
1.69,23.260057,106.372961,16746051,2022-07-12
1.68,22.704886,109.810859,18495682,2022-07-12
1.68,22.705552,109.806916,18495682,2022-07-12
1.59,22.727168,109.411075,18290815,2022-07-12
1.83,23.057674,107.183678,17161304,2022-07-12
1.05,22.557794,110.202261,18694997,2022-07-12
1.6,21.875363,113.264735,20256355,2022-07-12
1.6,21.874645,113.268537,20256355,2022-07-12
0.82,23.452546,103.230763,15145880,2022-07-12
2.82,22.086862,111.629822,19425829,2022-07-12
3.81,22.079919,111.64765,19431365,2022-07-12
2.42,22.65725,107.904921,17526701,2022-07-12
2.57,22.653959,107.904321,17526701,2022-07-12
2.11,22.166334,107.931775,17537721,2022-07-12
1.76,21.639843,110.155459,18672747,2022-07-12
2.13,21.734638,109.577427,18379297,2022-07-12
0.89,23.095278,97.384058,12166934,2022-07-12
1.95,20.401904,115.408967,21346980,2022-07-12
5.0,21.67509,108.414587,17786831,2022-07-12
2.64,21.235182,110.366279,18777905,2022-07-12
5.75,21.054896,110.483611,18838792,2022-07-12
3.33,21.050646,110.487092,18838792,2022-07-12
3.33,21.049894,110.49132,18844328,2022-07-12
7.34,20.812219,108.901838,18035900,2022-07-12
5.96,21.174536,106.063918,16590783,2022-07-12
2.03,21.016302,106.533532,16828857,2022-07-12
3.11,20.345168,105.914488,16513173,2022-07-12
1.58,19.234277,108.94761,18057872,2022-07-12
1.46,15.382896,108.790145,17974389,2022-07-12
3.35,15.38222,108.794151,17979926,2022-07-12
1.7,50.179495,127.419839,27468680,2022-07-12
1.03,52.197328,107.003818,17070419,2022-07-12
0.32,47.515452,129.294635,28426285,2022-07-12
0.46,47.503971,129.314315,28437357,2022-07-12
2.21,47.226605,130.197631,28885823,2022-07-12
0.41,46.603787,131.075567,29334251,2022-07-12
0.92,46.792065,130.442535,29007589,2022-07-12
1.45,48.088535,123.459224,25452979,2022-07-12
1.25,45.829548,130.880516,29234499,2022-07-12
1.02,45.753864,131.081205,29334157,2022-07-12
1.12,45.780346,130.624544,29101605,2022-07-12
1.1,47.186781,123.581123,25513786,2022-07-12
0.51,44.538062,132.76109,30192256,2022-07-12
0.86,46.960614,114.839474,21062013,2022-07-12
0.86,46.959844,114.84444,21062013,2022-07-12
2.41,42.269714,119.258687,23315050,2022-07-12
2.38,42.272899,119.148327,23254143,2022-07-12
2.38,42.269231,119.146909,23254143,2022-07-12
0.92,41.828328,119.301518,23331612,2022-07-12
1.4,42.428589,112.904805,20075922,2022-07-12
0.97,41.794131,112.681463,19959575,2022-07-12
0.67,40.524856,117.614879,22473231,2022-07-12
0.67,40.521264,117.613728,22473231,2022-07-12
1.14,40.525206,117.613649,22473231,2022-07-12
0.75,40.521614,117.612508,22473231,2022-07-12
0.75,40.519111,117.605816,22467694,2022-07-12
0.5,40.208582,118.233211,22788805,2022-07-12
1.51,40.186414,118.069916,22705748,2022-07-12
1.12,40.179079,118.067411,22705747,2022-07-12
1.45,40.589839,115.097167,21194192,2022-07-12
1.19,41.002239,112.165232,19699248,2022-07-12
1.55,39.923561,118.233274,22788773,2022-07-12
0.88,40.772611,113.307222,20280607,2022-07-12
1.3,41.026731,111.472732,19344882,2022-07-12
0.74,39.983547,117.533914,22434412,2022-07-12
0.85,39.983297,117.538029,22434412,2022-07-12
3.73,39.867361,117.636035,22484232,2022-07-12
0.81,39.625938,117.964792,22650315,2022-07-12
0.92,40.913068,109.268821,18220859,2022-07-12
0.48,40.601265,110.509219,18857579,2022-07-12
1.1,40.186742,113.314257,20286079,2022-07-12
0.79,40.667507,109.707616,18447848,2022-07-12
1.22,40.664013,109.706814,18447848,2022-07-12
1.35,40.655339,109.74714,18464458,2022-07-12
3.32,40.651857,109.746359,18464458,2022-07-12
1.4,40.649897,109.761742,18475531,2022-07-12
1.17,40.649245,109.76684,18475531,2022-07-12
1.13,40.644872,109.744818,18464457,2022-07-12
1.54,40.637896,109.743256,18464456,2022-07-12
1.54,40.637248,109.748389,18469993,2022-07-12
1.16,39.310237,117.787546,22561688,2022-07-12
1.54,40.634414,109.742485,18464456,2022-07-12
3.28,40.621369,109.760609,18475528,2022-07-12
0.62,39.849638,114.790897,21033536,2022-07-12
3.24,40.600796,109.690638,18436767,2022-07-12
0.98,40.588322,109.787813,18486598,2022-07-12
0.61,39.819636,114.371785,20823127,2022-07-12
2.04,39.984864,113.124562,20186390,2022-07-12
0.85,39.946652,113.086505,20169775,2022-07-12
1.07,40.367964,109.965146,18575166,2022-07-12
0.52,39.882825,112.753173,19998121,2022-07-12
0.69,39.826044,113.005736,20125466,2022-07-12
1.11,40.012999,109.936277,18564052,2022-07-12
0.56,39.400537,112.605314,19920549,2022-07-12
0.84,39.572935,110.578005,18890686,2022-07-12
0.5,39.56361,110.595138,18896222,2022-07-12
0.5,39.560239,110.594348,18896222,2022-07-12
0.76,39.506423,110.526735,18862994,2022-07-12
2.28,39.501056,110.540016,18868530,2022-07-12
3.13,39.500394,110.544683,18874067,2022-07-12
1.17,39.498359,110.53453,18868530,2022-07-12
3.71,39.496316,110.524411,18862993,2022-07-12
1.05,39.49698,110.519736,18857456,2022-07-12
1.24,39.447101,110.503454,18851913,2022-07-12
1.24,39.446447,110.508158,18851913,2022-07-12
1.25,39.446358,110.484007,18840839,2022-07-12
1.24,39.443732,110.502696,18851913,2022-07-12
1.24,39.443068,110.50743,18851913,2022-07-12
0.7,39.444857,110.444755,18824228,2022-07-12
5.41,39.441476,110.444005,18824228,2022-07-12
5.41,39.440818,110.448727,18824228,2022-07-12
0.88,39.428849,110.484793,18840837,2022-07-12
0.83,39.428195,110.489458,18846374,2022-07-12
1.75,39.42536,110.459842,18829763,2022-07-12
1.6,39.426011,110.455143,18829763,2022-07-12
1.75,39.422001,110.459034,18829763,2022-07-12
1.83,39.413622,110.48838,18846373,2022-07-12
2.96,39.397121,110.604785,18901741,2022-07-12
1.11,39.414286,110.483675,18840836,2022-07-12
1.02,39.390643,110.651394,18929425,2022-07-12
1.43,39.410253,110.487592,18846372,2022-07-12
0.72,39.39442,110.599301,18901741,2022-07-12
0.72,39.39377,110.603984,18901741,2022-07-12
0.96,39.375024,110.614002,18907275,2022-07-12
0.95,39.389878,110.434552,18818685,2022-07-12
0.84,39.273778,111.065014,19139818,2022-07-12
0.72,39.297512,110.749117,18979248,2022-07-12
0.69,38.575065,114.956084,21121986,2022-07-12
0.69,38.574235,114.960788,21121986,2022-07-12
0.98,38.571692,114.955101,21121986,2022-07-12
0.96,38.569141,114.949426,21116449,2022-07-12
4.0,38.947204,112.687797,19964795,2022-07-12
0.37,39.267404,110.409818,18802060,2022-07-12
0.74,39.238302,110.542829,18874038,2022-07-12
0.66,39.236236,110.532826,18868501,2022-07-12
1.69,39.26484,110.170992,18680246,2022-07-12
0.57,39.26419,110.175771,18685783,2022-07-12
2.19,39.261439,110.170253,18680246,2022-07-12
1.67,39.26079,110.175052,18685783,2022-07-12
1.67,39.260141,110.179821,18685783,2022-07-12
1.28,39.215644,110.431815,18813129,2022-07-12
0.79,39.171889,110.312899,18752217,2022-07-12
0.62,39.074458,111.008598,19106574,2022-07-12
0.62,39.073821,111.013161,19112111,2022-07-12
1.59,39.091343,110.768128,18984762,2022-07-12
1.17,38.791184,112.767366,20003536,2022-07-12
1.05,39.086715,110.776439,18990298,2022-07-12
0.98,39.086061,110.780998,18995835,2022-07-12
1.13,39.084017,110.771058,18990298,2022-07-12
1.22,39.137913,110.358204,18779898,2022-07-12
1.05,39.133012,110.342834,18768823,2022-07-12
1.26,38.696936,113.244186,20247154,2022-07-12
0.71,39.055499,110.667677,18934925,2022-07-12
1.15,39.464505,107.138507,17135445,2022-07-12
0.58,39.467154,106.926218,17030243,2022-07-12
2.06,39.463262,106.925516,17030242,2022-07-12
1.0,39.46068,106.682579,16902891,2022-07-12
0.7,39.415312,107.084762,17107755,2022-07-12
0.72,38.968962,110.583065,18890619,2022-07-12
0.72,38.965611,110.582275,18890619,2022-07-12
0.44,39.421428,106.720794,16925035,2022-07-12
0.67,39.417496,106.720112,16925034,2022-07-12
2.53,39.381892,106.90336,17019159,2022-07-12
1.51,39.375198,106.966693,17052380,2022-07-12
1.51,39.371314,106.965969,17052380,2022-07-12
3.89,39.37065,106.972315,17052380,2022-07-12
1.42,39.36822,106.920148,17024695,2022-07-12
0.59,39.062126,109.483318,18331393,2022-07-12
2.06,39.333798,106.985158,17057913,2022-07-12
2.06,39.329934,106.984494,17057912,2022-07-12
0.63,38.851523,110.325556,18763255,2022-07-12
2.16,39.189866,106.996607,17063434,2022-07-12
1.78,39.188635,106.996506,17063434,2022-07-12
1.79,38.736821,110.192184,18691261,2022-07-12
0.73,38.340067,112.726399,19986875,2022-07-12
0.89,38.709791,110.186035,18691258,2022-07-12
1.36,39.053772,106.95815,17046808,2022-07-12
1.36,39.059544,106.116043,16614922,2022-07-12
0.66,38.18471,112.671571,19953636,2022-07-12
1.83,38.946604,106.465217,16792094,2022-07-12
2.69,38.932129,106.449452,16786555,2022-07-12
0.96,38.92683,106.461794,16792092,2022-07-12
2.26,38.933669,106.449731,16786555,2022-07-12
7.1,38.922507,106.441175,16781017,2022-07-12
2.85,38.914585,106.439806,16781016,2022-07-12
3.18,38.913191,106.452843,16786553,2022-07-12
0.41,38.271147,110.244969,18718895,2022-07-12
1.07,38.264428,110.243399,18718894,2022-07-12
0.69,38.173852,109.540732,18358979,2022-07-12
0.37,38.538111,106.092333,16603790,2022-07-12
1.38,38.516574,105.981127,16548418,2022-07-12
1.38,38.516156,105.985384,16548418,2022-07-12
2.21,38.323689,106.532573,16830783,2022-07-12
2.32,38.253355,106.558595,16841850,2022-07-12
2.25,38.250149,106.551658,16836312,2022-07-12
2.32,38.249456,106.557926,16841849,2022-07-12
1.51,38.246241,106.550989,16836312,2022-07-12
0.72,37.624862,111.019013,19111950,2022-07-12
0.64,37.663019,108.945287,18059924,2022-07-12
1.09,37.922358,105.869835,16492982,2022-07-12
0.82,37.915234,105.900131,16504055,2022-07-12
1.34,37.921525,105.872082,16492982,2022-07-12
1.1,37.914705,105.897931,16504055,2022-07-12
1.54,27.55284,96.039417,11480842,2022-07-12
1.07,29.475853,76.856785,1708251,2022-07-12
1.07,29.471372,76.856186,1708251,2022-07-12
2.18,29.473177,76.859461,1713788,2022-07-12
4.99,29.458679,76.867837,1713787,2022-07-12
0.39,28.266287,77.276905,1924060,2022-07-12
2.14,27.343258,82.280101,4470977,2022-07-12
1.42,26.75677,83.201868,4941557,2022-07-12
2.96,26.246854,83.571087,5129758,2022-07-12
1.86,24.668207,83.991017,5345525,2022-07-12
0.99,23.798602,87.046932,6901325,2022-07-12
1.32,23.797693,87.051846,6901325,2022-07-12
0.94,23.690604,87.123198,6940072,2022-07-12
0.94,23.686876,87.122399,6940072,2022-07-12
1.02,23.686836,87.101888,6928998,2022-07-12
1.95,23.778394,86.394425,6569103,2022-07-12
1.84,23.777585,86.398986,6569103,2022-07-12
1.85,23.778009,86.375549,6558029,2022-07-12
2.05,23.774794,86.393674,6569103,2022-07-12
2.15,23.779206,86.347684,6546955,2022-07-12
0.64,23.778405,86.352183,6546955,2022-07-12
1.36,23.775616,86.346933,6541418,2022-07-12
2.74,23.763209,86.395975,6569101,2022-07-12
1.18,23.663877,86.922961,6834866,2022-07-12
2.72,23.755212,86.399016,6569101,2022-07-12
1.45,23.754403,86.403527,6574638,2022-07-12
1.45,23.753593,86.408056,6574637,2022-07-12
2.53,23.770172,86.210727,6474973,2022-07-12
1.56,23.770968,86.206315,6474973,2022-07-12
1.56,23.768217,86.201125,6469436,2022-07-12
1.37,23.715714,86.452014,6596781,2022-07-12
0.69,23.556749,87.23154,6995428,2022-07-12
2.29,23.686076,86.38921,6563556,2022-07-12
2.29,23.685259,86.393713,6569093,2022-07-12
2.29,23.681659,86.392982,6569092,2022-07-12
5.88,23.680841,86.397474,6569092,2022-07-12
2.62,23.676413,86.401275,6569092,2022-07-12
2.62,23.677242,86.396734,6569092,2022-07-12
2.48,23.675573,86.405845,6574629,2022-07-12
2.36,23.513462,87.274229,7017571,2022-07-12
2.62,23.672803,86.400555,6569091,2022-07-12
2.48,23.671964,86.405105,6574628,2022-07-12
5.58,23.68037,86.394873,6569092,2022-07-12
4.25,23.679562,86.399405,6569092,2022-07-12
4.25,23.675153,86.403235,6574629,2022-07-12
4.25,23.675962,86.398664,6569092,2022-07-12
1.68,23.695945,86.077677,6408521,2022-07-12
1.36,24.202293,82.529572,4597978,2022-07-12
1.05,24.188076,82.577114,4625662,2022-07-12
2.12,24.168598,82.681713,4675493,2022-07-12
1.82,24.15527,82.767996,4719787,2022-07-12
2.25,24.169327,82.654783,4664419,2022-07-12
4.65,24.161436,82.684239,4675492,2022-07-12
1.91,24.162009,82.68049,4675492,2022-07-12
1.44,24.164469,82.642298,4658881,2022-07-12
1.05,24.169498,82.566008,4620123,2022-07-12
1.82,24.1662,82.565399,4620122,2022-07-12
1.82,24.166796,82.561645,4614585,2022-07-12
1.77,24.144828,82.704361,4686564,2022-07-12
2.01,24.15593,82.609827,4642269,2022-07-12
1.82,24.163498,82.561046,4614585,2022-07-12
1.63,24.134959,82.702537,4686563,2022-07-12
1.69,24.137346,82.598683,4636730,2022-07-12
3.31,24.049094,80.615184,3623449,2022-07-12
0.74,23.35993,83.219108,4952253,2022-07-12
0.99,23.358722,83.226561,4952252,2022-07-12
1.71,22.210266,84.873955,5793749,2022-07-12
0.89,22.209552,84.878001,5793749,2022-07-12
1.15,22.314094,82.53821,4603305,2022-07-12
1.48,22.037208,83.355425,5018549,2022-07-12
2.64,22.000214,82.67242,4669714,2022-07-12
2.3,21.76427,84.020697,5356276,2022-07-12
2.29,21.760281,84.023925,5361813,2022-07-12
1.41,21.752922,84.0265,5361812,2022-07-12
1.93,20.975031,85.133893,5926499,2022-07-12
2.0,20.974275,85.138118,5926499,2022-07-12
2.86,20.963227,85.118366,5915424,2022-07-12
2.58,20.966137,85.015272,5865591,2022-07-12
0.83,52.196395,107.002752,17070419,2022-07-12
0.23,51.995864,106.598966,16865527,2022-07-12
0.97,53.317269,91.38686,9113874,2022-07-12
0.91,53.315237,91.385348,9113874,2022-07-12
1.0,52.544472,82.184783,4429486,2022-07-12
0.61,52.710479,76.485105,1522580,2022-07-12
0.53,52.713403,76.48421,1522580,2022-07-12
1.26,52.259628,77.044695,1810454,2022-07-12
1.26,52.259491,77.050538,1810454,2022-07-12
0.87,52.087761,76.855844,1710769,2022-07-12
0.87,52.082224,76.855465,1710768,2022-07-12
1.1,52.070732,76.872208,1721841,2022-07-12
1.57,52.070336,76.889765,1727378,2022-07-12
0.68,52.065204,76.871809,1721840,2022-07-12
1.12,52.083056,76.854118,1710768,2022-07-12
1.12,52.082886,76.859974,1716305,2022-07-12
1.22,52.070997,76.888476,1727378,2022-07-12
1.23,51.263218,75.722486,1134829,2022-07-12
4.09,51.258465,75.638458,1090532,2022-07-12
2.47,51.258315,75.651356,1096069,2022-07-12
1.05,51.26307,75.724679,1134829,2022-07-12
3.22,51.258709,75.640833,1090532,2022-07-12
1.64,51.25881,75.63439,1090532,2022-07-12
1.21,51.258489,75.653742,1101606,2022-07-12
0.99,51.252898,75.640552,1090532,2022-07-12
0.41,50.354261,83.502518,5099220,2022-07-12
4.83,50.399931,80.187691,3410440,2022-07-12
0.92,49.992286,82.607771,4639608,2022-07-12
3.52,50.018417,78.718163,2662902,2022-07-12
4.42,50.01921,78.721118,2662902,2022-07-12
1.43,49.644883,83.575148,5132363,2022-07-12
2.21,49.644377,83.580636,5137900,2022-07-12
0.58,48.281191,92.621215,9744532,2022-07-12
0.87,48.278826,92.614676,9738995,2022-07-12
0.58,48.2779,92.619913,9744532,2022-07-12
0.58,48.276986,92.625152,9744531,2022-07-12
